committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M7,2.02E+17,30B,500816951,1631480,IND,INDIVIDUAL,,,"RUIZ, ANGELO",HI,,,,,PAYROLL,,,2022-06-17,1119.33,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,RUIZ,ANGELO,,,,,,,,,,Y,,U,F3X,4.09E+18,MILILANI,967895518,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528696408,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821105,1631544,IND,INDIVIDUAL,,,"JENNINGS, RAKEEM",CO,,,,,PAYROLL,,,2022-07-05,1119.33,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,JENNINGS,RAKEEM,,,,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802203578,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715010,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M10,2.02E+17,22,500768538,1545980,PTY,POLITICAL PARTY COMMITTEE,C00259481,C00259481,ASSOCIATION OF STATE DEMOCRATIC COMMITTEES,DC,,,24G,TRANSFER OUT AFFILIATED,Q4 ASSOCIATION DUES,,,2021-09-01,1120,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,52:38.2,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,WASHINGTON,200034024,TRANSFERS,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468146643,Transfers to Affiliated/Other Party Committees,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M9,2.02E+17,22,500763259,1545158,PTY,POLITICAL PARTY COMMITTEE,C00259481,C00259481,ASSOCIATION OF STATE DEMOCRATIC COMMITTEES,DC,,,24G,TRANSFER OUT AFFILIATED,Q3 ASSOCIATION DUES,,,2021-08-18,1120,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,55:46.8,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,WASHINGTON,200034024,TRANSFERS,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202110189467954304,Transfers to Affiliated/Other Party Committees,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M6,2.02E+17,21B,500807804,1631463,IND,INDIVIDUAL,,,"KENITZER, REBEKAH",CO,,,,,PAYROLL,,,2022-05-04,1120.58,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.5,,,,0,KENITZER,REBEKAH,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802165245,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528692872,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M6,2.02E+17,21B,500807805,1631463,IND,INDIVIDUAL,,,"KENITZER, REBEKAH",CO,,,,,PAYROLL,,,2022-05-20,1126.33,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.5,,,,0,KENITZER,REBEKAH,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802165245,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528692878,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M8,2.02E+17,21B,11316840I,1539087,IND,INDIVIDUAL,,,"ZIFF, NATASHA B.",NY,,,,,STAC LABS,,,2021-07-21,1150,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,52:26.6,,11316840,SA11AI,0,ZIFF,NATASHA,B.,,,,,,,,,Y,,U,F3X,4.09E+18,NEW YORK,100176422,OTHER,* IN-KIND RECEIVED,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202109209466843181,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,YE,2.02E+17,21B,500788227,1564151,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-12-19,1181.47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,48:05.1,,,,0,,,,,,,,,,,,Y,,U,F3X,4.01E+18,SOMERVILLE,21443132,OTHER,,2022,SB,4.02E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485483116,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M9,2.02E+17,21B,500825816,1631934,IND,INDIVIDUAL,,,"WENDT, HARRISON",CO,,,,,TRAVEL EXPENSE - MILEAGE REIMBURSEMENT,,,2022-08-05,1189.83,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,29:23.4,,,,0,WENDT,HARRISON,,,,,,,,,,Y,,U,F3X,4.09E+18,DURANGO,813014743,MATERIALS,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209531799638,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500821031,1631544,PAC,POLITICAL ACTION COMMITTEE,,,ACTBLUE,MA,,,,,BANK FEES,,,2022-07-20,1198.83,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,WEST SOMERVILLE,21440031,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715002,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500821067,1631544,ORG,ORGANIZATION,,,INDEED,TX,,,,,JOB LISTING,,,2022-07-05,1198.92,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,AUSTIN,787311773,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528714981,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M10,2.02E+17,30B,500835203,1646084,IND,INDIVIDUAL,,,"CREECH, MARY ELIZABETH",CO,,,,,PAYROLL,,,2022-09-09,1217.23,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,11/17/2022 04:06,,,,0,CREECH,MARY,ELIZABETH,,,,,,,,,Y,,U,F3X,4.10E+18,WELLINGTON,805492095,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452213,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M10,2.02E+17,30B,500835141,1646084,IND,INDIVIDUAL,,,"REEGEN, DANA VIDAIR",CO,,,,,PAYROLL,,,2022-09-09,1217.23,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,11/17/2022 04:06,,,,0,REEGEN,DANA,VIDAIR,,,,,,,,,Y,,U,F3X,4.10E+18,DENVER,802182843,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452225,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,12G,2.02E+17,21B,500839304,1655193,IND,INDIVIDUAL,,,"MARTINEZ-VIVOT, ELENA",CO,,,,,TRAVEL EXPENSE - MILEAGE REIMBURSEMENT,,,2022-10-11,1219.75,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,12/2/2022 04:06,,,,0,MARTINEZ-VIVOT,ELENA,,,,,,,,,,Y,,U,F3X,4.10E+18,DENVER,802211014,MATERIALS,,2022,SB,4.12E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546605953,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821028,1631544,IND,INDIVIDUAL,,,"MARTINEZ-VIVOT, ELENA",CO,,,,,PAYROLL,,,2022-07-19,1233.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,MARTINEZ-VIVOT,ELENA,,,,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802211014,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715030,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M7,2.02E+17,30B,500816688,1631480,ORG,ORGANIZATION,,,PAYCHEX,PA,,,,,PAYROLL TAXES,,,2022-06-17,1234.34,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,NORRISTOWN,194032404,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528696406,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M4,2.02E+17,21B,500800225,1629223,ORG,ORGANIZATION,,,SURVEYMONKEY,CA,,,,,SOFTWARE LICENSE FEES,,,2022-03-22,1257.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:59.4,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09E+18,SAN MATEO,944032396,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209129528425148,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500820927,1631544,ORG,ORGANIZATION,,,APPLE,CO,,,,,OFFICE SUPPLIES - COMPUTER,,,2022-07-21,1276.05,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802065637,ADMINISTRATIVE,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715002,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500820934,1631544,ORG,ORGANIZATION,,,COLORADO STATE FAIR,CO,,,,,EVENT EXPENSE - BOOTH RENTAL,,,2022-07-07,1278.89,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,PUEBLO,810042415,ADMINISTRATIVE,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528714983,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M6,2.02E+17,30B,500753547,1520718,ORG,ORGANIZATION,,,C&D PRINTING AND MAILING,CO,,,,,PRINTING & MAILING/OBAMA DINNER INVITATIONS,,,2021-05-18,1290.14,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,53:15.0,,,,0,,,,,,,,,,,,Y,,U,F3X,4.06E+18,DENVER,802124065,ADVERTISING,,2022,SB,4.06E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449417533,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M6,2.02E+17,21B,500807910,1631463,ORG,ORGANIZATION,,,"CLICKBID, LLC",MI,,,,,SOFTWARE LICENSE,,,2022-05-12,1295,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.5,,,,0,,,,6,Campaign Materials,,,,,,,Y,,U,F3X,4.09E+18,NORTON SHORES,494415622,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528692874,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821091,1631544,ORG,ORGANIZATION,,,PAYCHEX,PA,,,,,PAYROLL PROCESSING FEES,,,2022-07-10,1296.45,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,NORRISTOWN,194032404,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715013,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M7,2.02E+17,30B,500816988,1631480,IND,INDIVIDUAL,,,"HAYES, KHIRY",FL,,,,,PAYROLL,,,2022-06-17,1320.65,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,HAYES,KHIRY,,,,,,,,,,Y,,U,F3X,4.09E+18,LAKELAND,338035203,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528696402,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M10,2.02E+17,30B,500768587,1545980,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,HEALTH INSURANCE,,,2021-09-27,1344.72,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,52:38.2,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,PALATINE,600944017,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468146648,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M11,2.02E+17,30B,500777571,1549032,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,HEALTH INSURANCE,,,2021-10-18,1344.72,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,50:34.9,,,,0,,,,,,,,,,,,Y,,U,F3X,4.11E+18,PALATINE,600944017,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202111189468607834,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M4,2.02E+17,21B,500800176,1629223,ORG,ORGANIZATION,,,APPLE,CO,,,,,COMPUTER PURCHASE,,,2022-03-09,1346.58,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:59.4,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802065637,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209129528425145,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,12G,2.02E+17,30B,500839275,1655193,IND,INDIVIDUAL,,,"TALLEY, ROSS",CO,,,,,PAYROLL,,,2022-10-06,1354.12,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,12/2/2022 04:06,,,,0,TALLEY,ROSS,,,,,,,,,,Y,,U,F3X,4.10E+18,GOLDEN,804014123,OTHER,,2022,SB,4.12E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546605991,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M9,2.02E+17,30B,500825706,1631934,IND,INDIVIDUAL,,,"WENDT, HARRISON",CO,,,,,PAYROLL,,,2022-08-11,1357.05,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,29:23.4,,,,0,WENDT,HARRISON,,,,,,,,,,Y,,U,F3X,4.09E+18,DURANGO,813014743,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209531799680,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M10,2.02E+17,30B,500835156,1646084,IND,INDIVIDUAL,,,"WENDT, HARRISON",CO,,,,,PAYROLL,,,2022-09-09,1357.05,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,11/17/2022 04:06,,,,0,WENDT,HARRISON,,,,,,,,,,Y,,U,F3X,4.10E+18,DURANGO,813014743,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452230,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821141,1631544,IND,INDIVIDUAL,,,"PONDER, JONATHAN",TX,,,,,PAYROLL,,,2022-07-28,1360.04,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,PONDER,JONATHAN,,,,,,,,,,Y,,U,F3X,4.09E+18,SAN MARCOS,786665351,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715040,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821133,1631544,IND,INDIVIDUAL,,,"SALAS, EMMA",CO,,,,,PAYROLL,,,2022-07-28,1360.04,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,SALAS,EMMA,,,,,,,,,,Y,,U,F3X,4.09E+18,FORT COLLINS,805254261,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715042,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,30B,500821187,1631544,IND,INDIVIDUAL,,,"SIMMS, STERLING",CO,,,,,PAYROLL,,,2022-07-28,1360.04,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,SIMMS,STERLING,,,,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802026412,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528715042,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M4,2.02E+17,30B,500800387,1629223,IND,INDIVIDUAL,,,"DAUGHERTY, MICHAELA",CO,,,,,PAYROLL,,,2022-03-03,1363.23,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:59.4,,,,0,DAUGHERTY,MICHAELA,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09E+18,DENVER,802063276,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209129528425155,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M10,2.02E+17,21B,500835040,1646084,ORG,ORGANIZATION,,,CDW DIRECT,IL,,,,,TECHNOLOGY SUPPORT,,,2022-09-28,1365.6,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,11/17/2022 04:06,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,VERNON HILLS,600611577,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452202,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M6,2.02E+17,21B,500753545,1520718,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,COBRA,,,2021-05-18,1367.85,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,53:15.0,,,,0,,,,,,,,,,,,Y,,U,F3X,4.06E+18,PALATINE,600944017,OTHER,,2022,SB,4.06E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449417528,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M7,2.02E+17,21B,500758049,1529520,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,COBRA,,,2021-06-22,1367.85,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,55:29.7,,,,0,,,,,,,,,,,,Y,,U,F3X,4.07E+18,PALATINE,600944017,OTHER,,2022,SB,4.07E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451927369,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M8,2.02E+17,21B,500759639,1539087,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,COBRA,,,2021-07-20,1367.85,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,52:26.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,PALATINE,600944017,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202109209466843181,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M10,2.02E+17,21B,500768590,1545980,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,COBRA,,,2021-09-27,1367.85,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,52:38.2,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,PALATINE,600944017,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468146642,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M9,2.02E+17,21B,500763279,1545158,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,COBRA,,,2021-08-23,1367.85,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,55:46.8,,,,0,,,,,,,,,,,,Y,,U,F3X,4.10E+18,PALATINE,600944017,OTHER,,2022,SB,4.11E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202110189467954303,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M7,2.02E+17,21B,500816604,1631480,ORG,ORGANIZATION,,,AMAZON,WA,,,,,PERSONAL PROTECTIVE EQUIPMENT,,,2022-06-15,1370.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.5,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,SEATTLE,981081300,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528696373,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,12G,2.02E+17,30B,500839280,1655193,IND,INDIVIDUAL,,,"WENDT, HARRISON",CO,,,,,PAYROLL,,,2022-10-06,1379.36,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,12/2/2022 04:06,,,,0,WENDT,HARRISON,,,,,,,,,,Y,,U,F3X,4.10E+18,DURANGO,813014743,OTHER,,2022,SB,4.12E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546605992,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500821032,1631544,ORG,ORGANIZATION,,,AMAZON,WA,,,,,"OFFICE SUPPLIES - FOLDERS, CLIPBOARDS, MONITORS",,,2022-07-15,1380.03,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,SEATTLE,981081300,ADMINISTRATIVE,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528714997,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2021,M3,2.02E+17,30B,500742574,1505347,ORG,ORGANIZATION,,,UNITED HEALTH CARE PREMIUM,IL,,,,,HEALTH INSURANCE,,,2021-02-25,1384.83,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,52:27.7,,,,0,,,,,,,,,,,,Y,,U,F3X,4.03E+18,PALATINE,600944017,OTHER,,2022,SB,4.03E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202103199441642441,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M8,2.02E+17,21B,500821009,1631544,ORG,ORGANIZATION,,,WASHINGTON HILTON HOTEL,DC,,,,,TRAVEL EXPENSES - HOTEL,X,,2022-07-01,1395,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,500821008,SB21B,0,,,,,,,,,,,,Y,,U,F3X,4.09E+18,WASHINGTON,200095701,MATERIALS,*,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528714988,Other Federal Operating Expenditures,,,,,,
C00161786,FEDERAL: COLORADO DEMOCRATIC PARTY,2022,M7,2.02E+17,30B,500817016,1631480,IND,INDIVIDUAL,,,"TALLEY, ROSS",CO,,,,,PAYROLL,,,2022-06-30,1397.05,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,36:48.6,,,,0,TALLEY,ROSS,,,,,,,,,,Y,,U,F3X,4.09E+18,GOLDEN,804014123,OTHER,,2022,SB,4.09E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528696420,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
